,Rk,Seed,W,NetRtg,ORtg,DRtg,AdjOD,AdjT,Luck,SoSNetRtg,SoSORtg,SoSDRtg,ConfSoSNetRtg,Conf_A10,Conf_ACC,Conf_AE,Conf_ASun,Conf_Amer,Conf_B10,Conf_B12,Conf_BE,Conf_BSky,Conf_BSth,Conf_BW,Conf_CAA,Conf_CUSA,Conf_Horz,Conf_Ivy,Conf_MAAC,Conf_MAC,Conf_MEAC,Conf_MVC,Conf_MWC,Conf_NEC,Conf_OVC,Conf_PL,Conf_SB,Conf_SC,Conf_SEC,Conf_SWAC,Conf_Slnd,Conf_Sum,Conf_WAC,Conf_WCC,Conf_Ind,Conf_P12,Conf_Pat
12,5.8664680569332965,2.6390573296152584,3.091042453358316,3.286160571673797,4.789157022101107,4.547541073151455,1,4.2456340097683265,-0.02326862693935433,2.4865719291070616,4.736198448394496,4.633757642840004,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5.863631175598097,2.6390573296152584,3.258096538021482,3.267284964075888,4.745801315727837,4.497584975308154,0,4.2612704335380815,-0.028399474521698,2.25758772706331,4.729156165769083,4.650143551630823,-0.21072103131565253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5.860786223465865,2.6390573296152584,3.044522437723423,3.2492110246642736,4.829113417472866,4.609162207257629,0,4.194189897191817,-0.005012541823544286,2.8154087194227095,4.761318868478023,4.617098756853365,2.460443177609626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5.857933154483459,2.6390573296152584,3.1354942159291497,3.2476576262936527,4.783316371371566,4.550714000192032,1,4.2612704335380815,-0.03562717764315116,2.341805806147327,4.735320870453137,4.6491870714048655,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5.855071922202427,2.5649493574615367,3.2188758248682006,3.2402458506043934,4.804021044733257,4.578826210648489,0,4.1728476237100445,-0.030459207484708574,2.2353763433005955,4.730921391293652,4.653960350157523,1.6351056591826783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5.8522024797744745,2.5649493574615367,2.995732273553991,3.233173129569025,4.839451481712757,4.624972813284271,0,4.272490747605575,-0.019182819416773987,2.919930560137709,4.768988271217486,4.60816569496789,1.706564623164823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,5.849324779946859,2.5649493574615367,3.295836866004329,3.2055879305412653,4.768988271217486,4.544358046591334,1,4.144720769547168,0.013902905168991434,1.8562979903656263,4.719391330078114,4.670021158307708,1.873339456220478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,5.846438775057725,2.5649493574615367,2.995732273553991,3.199896858270398,4.755312844417811,4.529368472571809,0,4.244200317766478,-0.00904074465214907,2.6905648867611904,4.748404354073999,4.622027303054514,2.2607208888953467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,5.84354441703136,2.4849066497880004,3.044522437723423,3.1945831322991562,4.763028270603671,4.540098189244376,1,4.212127597878484,0.006975613736425138,2.772588722239781,4.755312844417811,4.617098756853365,2.128231705849268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,5.840641657373398,2.4849066497880004,2.9444389791664403,3.1730412885244013,4.800736969532067,4.592084946439436,0,4.286341384539473,-0.040821994520255166,2.7825390530929495,4.752727750345706,4.612145799724517,1.420695787837223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5.8377304471659395,2.4849066497880004,3.1354942159291497,3.1552968432253294,4.788324729085938,4.580877493419047,0,4.248495242049359,0.04783732941416006,2.401525040848949,4.73795129722191,4.646312129319266,2.1102132003465894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5.834810737062605,2.4849066497880004,3.1354942159291497,3.1493113614822916,4.772378104971998,4.562262684976814,1,4.2612704335380815,0.06765864847381486,2.6100697927420065,4.743191483885466,4.626931677769604,1.623340817603092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5.831882477283517,2.3978952727983707,2.995732273553991,3.1450139762697455,4.776599301615622,4.56954300834494,1,4.235554730773624,-0.005012541823544286,2.702032128776647,4.750135956238277,4.622027303054514,-0.916290731874155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,5.8289456176102075,2.3978952727983707,3.091042453358316,3.1346242724206097,4.77912349311153,4.574710978503383,0,4.22683374526818,0.004987541511038968,2.4655539212721855,4.736198448394496,4.636668853047462,2.295560478057081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5.82600010738045,2.3978952727983707,3.044522437723423,3.123685637864452,4.823502180305079,4.630837932736669,0,4.222444564849416,0.008959741371471801,2.3532782073095637,4.722953221644475,4.634728988229636,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5.823045895483019,2.3978952727983707,3.044522437723423,3.109953417644014,4.765586907393996,4.564348191467836,1,4.186619838331271,-0.015113637810048184,2.561867690924129,4.74406218485471,4.634728988229636,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5.820082930352362,2.302585092994046,3.2188758248682006,3.101442727976105,4.770684624465665,4.572646994282532,1,4.210645017918261,-0.06081213939675736,0.3220834991691132,4.6839813664123815,4.681204872264089,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,5.817111159963204,2.302585092994046,2.833213344056216,3.068052935133617,4.812997033190408,4.630837932736669,0,4.191168746857641,-0.05975000440577405,2.8112082932048366,4.745801315727837,4.600157644164547,2.189416394888408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,5.814130531825066,2.302585092994046,2.995732273553991,3.054001181677967,4.785823685681349,4.601162164590552,0,4.232656178019613,0.05354076692802976,2.7843937676895436,4.760463070394127,4.6210435351443815,0.797507195884188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,5.811140992976701,2.302585092994046,2.833213344056216,3.0248055210396982,4.779963476361254,4.600157644164547,0,4.225372824628505,-0.06613980250454507,2.738902664584975,4.757032535297338,4.623991940228679,1.4996230464268938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5.808142489980444,2.1972245773362196,3.044522437723423,3.0140632302387145,4.767289035464526,4.58700621536042,0,4.23410650459726,0.02761516703297339,2.509599262378372,4.732683506287051,4.627909672957581,1.9823798288367047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,5.805134968916488,2.1972245773362196,3.044522437723423,2.989714201228428,4.777441406928545,4.604169685654508,0,4.232656178019613,0.0852598439508234,2.7245795030534206,4.7535901911063645,4.622027303054514,1.6845453849209058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5.802118375377063,2.1972245773362196,3.044522437723423,2.9616582932202395,4.814620410170298,4.653960350157523,0,4.177459468932607,-0.019182819416773987,2.4087452888224363,4.7318028369214575,4.638604962074329,-0.342490308946776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5.799092654460526,2.1972245773362196,3.258096538021482,2.960623096440423,4.76473475565943,4.59511985013459,0,4.203198967134183,0.001998002662673058,-1.6094379124341005,4.681204872264089,4.688591794127164,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5.796057750765372,2.0794415416798357,2.8903717578961645,2.924773184613497,4.751864565138895,4.58700621536042,0,4.213607983048918,-0.008032171697264267,2.637627736805664,4.742320024135325,4.622027303054514,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,5.793013608384144,2.0794415416798357,2.995732273553991,2.9139797716817317,4.789988622980633,4.632785353021065,0,4.254193263163997,0.04879016416943205,2.574137783515943,4.741447804280639,4.629862798578463,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,5.7899601708972535,2.0794415416798357,3.1354942159291497,2.9107188992270343,4.74406218485471,4.580877493419047,0,4.302712827954156,0.008959741371471801,2.0706530356467567,4.707726774313183,4.6434288981051814,1.8389610707123492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,5.786897381366708,2.0794415416798357,2.995732273553991,2.905807566026004,4.789157022101107,4.633757642840004,0,4.275276264727001,-0.0030045090202987243,2.5201129055226197,4.74406218485471,4.638604962074329,2.673458756332591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5.783825182329737,1.9459101490553132,2.833213344056216,2.8981194446869907,4.772378104971998,4.61512051684126,0,4.222444564849416,-0.0725706928348355,2.587011872725154,4.741447804280639,4.627909672957581,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,5.780743515792329,1.9459101490553132,2.995732273553991,2.89591193827178,4.712229258281499,4.545420181582317,0,4.203198967134183,0.017839918128331016,2.2710944259026746,4.726502471155617,4.647271362006727,2.6461747973841225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5.777652323222656,1.9459101490553132,3.044522437723423,2.8898160479624417,4.771531723203316,4.616110126026426,0,4.207673247529104,-0.01308523954865548,1.9754689512968577,4.7086288943563215,4.651099117876491,1.1969481893889715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,5.7745515455444085,1.9459101490553132,3.091042453358316,2.884241897520628,4.784988612563928,4.632785353021065,0,4.252771798816619,0.045928931888399735,1.8625285401162623,4.715816706075155,4.666265285347902,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5.771441123130016,1.791759469228055,2.8903717578961645,2.8803214220426634,4.726502471155617,4.565389315976247,0,4.248495242049359,-0.026343975339601977,2.65745841498615,4.751864565138895,4.629862798578463,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,5.768320995793772,1.791759469228055,3.1780538303479458,2.8622008809294686,4.751864565138895,4.598145571051127,0,4.269697449699962,0.07417939817425147,2.145931282948669,4.730039168033961,4.661550519424199,2.851861903134289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5.765191102784844,1.791759469228055,2.833213344056216,2.8553201198372458,4.751864565138895,4.599152113662528,0,4.185098925490565,-0.08338160893905101,2.503073953743449,4.742320024135325,4.639571612705423,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5.762051382780177,1.791759469228055,2.8903717578961645,2.854744580253014,4.740574822994295,4.585987366571318,0,4.22683374526818,0.028587456851912472,2.6078614738467776,4.747537427275013,4.632785353021065,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5.75890177387728,1.6094379124341003,2.8903717578961645,2.8524391037275145,4.777441406928545,4.629862798578463,0,4.241326752570746,0.011928570865273812,2.6195832197798796,4.742320024135325,4.624972813284271,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,5.755742213586912,1.6094379124341003,2.8903717578961645,2.845490610223448,4.71492104994721,4.558078578454241,0,4.178992036282385,0.010939940038334263,2.6525374911719513,4.73707525686803,4.6141299273595635,0.8628899551470398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,5.752572638825633,1.6094379124341003,3.2188758248682006,2.8449093838194073,4.8064770426931265,4.664382045619937,0,4.235554730773624,0.08617769624105241,1.8718021769015913,4.703203926259457,4.6520537718869415,0.8241754429663495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,5.749392985908253,1.6094379124341003,2.8903717578961645,2.8284963541780774,4.757032535297338,4.61015772749913,0,4.237000862623624,0.028587456851912472,2.6217658325051976,4.750135956238277,4.633757642840004,0.8919980393051105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5.746203190540153,1.3862943611198906,2.8903717578961645,2.8075938314384716,4.729156165769083,4.580877493419047,0,4.192680462942962,-0.02326862693935433,2.418588768750352,4.73356340075649,4.638604962074329,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5.7430031878094825,1.3862943611198906,2.9444389791664403,2.797281334830153,4.746669748261791,4.603168183317418,0,4.252771798816619,-0.015113637810048184,2.301584592660462,4.720282993088596,4.636668853047462,-2.0402208285265546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,5.739792912179234,1.3862943611198906,2.9444389791664403,2.77757626375082,4.793308128103486,4.659658371272161,0,4.160444363926624,-0.06935007813479317,2.1564025828159643,4.716711560720999,4.646312129319266,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,5.736572297479192,1.3862943611198906,2.995732273553991,2.7549337870010606,4.770684624465665,4.637637376125593,0,4.2456340097683265,-0.03666398437159147,1.8531680973566984,4.713127327493184,4.663439094112067,1.6467336971777973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,5.733341276897746,1.0986122886681098,2.833213344056216,2.725890119230541,4.774068722449905,4.645351975620923,0,4.206184043977636,-0.03562717764315116,2.303584593327129,4.736198448394496,4.653960350157523,1.7457155307266483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,5.730099782973574,1.0986122886681098,3.295836866004329,2.667228206581955,4.738826570800765,4.6141299273595635,0,4.100989104940769,0.007968169649176881,0.0769610411361284,4.695924549256556,4.695010889987881,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,5.726847747587197,1.0986122886681098,3.091042453358316,2.6658383522929006,4.713127327493184,4.584967478670572,0,4.120661870539474,-0.01816397062767118,1.1939224684724346,4.7086288943563215,4.687671407499835,1.264126727145683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,5.723585101952381,1.0986122886681098,2.6390573296152584,2.6609585935683597,4.729156165769083,4.604169685654508,0,4.244200317766478,-0.024292692569044587,2.756205242989257,4.751000634199631,4.6141299273595635,2.2428350885882717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,5.720311776607412,0.6931471805599453,2.995732273553991,2.6461747973841225,4.746669748261791,4.625952725170619,0,4.209160236650682,0.015873349156290163,1.7850704810772584,4.69866052907543,4.653007515402251,1.007957920399979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,5.717027701406222,0.6931471805599453,3.1780538303479458,2.644755350729896,4.730039168033961,4.607168188650764,0,4.22829253473184,0.058268908123975824,1.2556160374777743,4.702296896718814,4.679349584162343,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,5.713732805509369,0.6931471805599453,3.1780538303479458,2.63834278867739,4.746669748261791,4.626931677769604,0,4.191168746857641,-0.03770186718401153,0.0,4.673762977453703,4.692264892839025,2.363680192353857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,5.71042701737487,0.6931471805599453,2.70805020110221,2.63834278867739,4.773223770984341,4.6568134191399295,0,4.241326752570746,-0.048140375327934984,2.5128460184772416,4.740574822994295,4.635699391022914,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,5.707110264748875,0.09531017980432493,2.772588722239781,2.5915163848462583,4.750135956238277,4.636668853047462,0,4.2612704335380815,-0.10981486600720657,2.2925347571405443,4.729156165769083,4.647271362006727,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5.703782474656201,0.09531017980432493,2.995732273553991,2.580216829592325,4.7664383335842135,4.65586330030361,0,4.23410650459726,-0.05975000440577405,0.0,4.681204872264089,4.706823839714591,-0.35667494393873245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5.700443573390687,0.09531017980432493,2.6390573296152584,2.574137783515943,4.730039168033961,4.617098756853365,0,4.223909766576744,-0.07364654016829848,2.6034301519721073,4.7318028369214575,4.61512051684126,-2.525728644308256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,5.697093486505405,0.09531017980432493,3.1780538303479458,2.558002204858551,4.700480365792417,4.585987366571318,0,4.1956970564823886,-0.0010005003335835344,-0.020202707317519466,4.677490847567717,4.677490847567717,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,5.6937321388027,0.09531017980432493,3.2188758248682006,2.543961412569315,4.66814498514948,4.551769409260976,0,4.249922794040544,0.06109509935981083,0.5709795465857378,4.688591794127164,4.681204872264089,1.6563214983329508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,5.69035945432406,0.09531017980432493,2.5649493574615367,2.5352828571130672,4.7140245909001735,4.604169685654508,0,4.198704577546343,-0.06827884075329449,2.6905648867611904,4.7561730595246186,4.630837932736669,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,5.68697535633982,0.09531017980432493,2.70805020110221,2.534490149976828,4.76473475565943,4.660604892876192,0,4.2456340097683265,-0.03149066709137085,2.647592232065096,4.74406218485471,4.622027303054514,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,5.683579767338681,0.09531017980432493,2.6390573296152584,2.5185025992165158,4.768139014266231,4.665324108807838,0,4.229749199228304,-0.09431067947124129,2.448415541205585,4.730921391293652,4.632785353021065,1.4469189829363254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,5.680172609017068,0.09531017980432493,2.772588722239781,2.4874035299865875,4.779963476361254,4.68213122712422,0,4.2612704335380815,-0.03666398437159147,2.4782176616372036,4.741447804280639,4.641502115235482,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,5.676753802268282,0.09531017980432493,2.995732273553991,2.4807312783775197,4.726502471155617,4.624972813284271,0,4.235554730773624,-0.0725706928348355,0.6097655716208942,4.681204872264089,4.672828834461906,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,5.673323267171493,0.09531017980432493,2.995732273553991,2.4765384001174837,4.705015520957808,4.601162164590552,0,4.219507705176107,0.071389996086673,2.1724764076470255,4.72384171570559,4.6520537718869415,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,5.66988092298052,0.09531017980432493,3.1354942159291497,2.4706386779902956,4.66814498514948,4.5612182984589085,0,4.178992036282385,0.07603468627599758,0.5187937934151676,4.689511334421843,4.6839813664123815,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,5.666426688112432,0.09531017980432493,2.833213344056216,2.460443177609626,4.74406218485471,4.646312129319266,0,4.169761201506855,-0.08992470752798701,1.7950872593207297,4.706823839714591,4.660604892876192,1.3837912309017721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
